Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
53730,1651094,G435594,07/24/2001 08:00:00 AM,0000X W 24 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2113,2.0,,,14,1176219.0,1888472.0,2001,08/17/2015 03:03:40 PM,41.849325865,-87.628740459,"(41.849325865, -87.628740459)"
53731,9312994,HW457142,09/18/2013 12:00:00 PM,080XX S INGLESIDE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,631,6.0,8.0,44.0,05,1183961.0,1851841.0,2013,02/10/2018 03:50:01 PM,41.748629642,-87.601471454,"(41.748629642, -87.601471454)"
53732,3545502,HK595947,09/01/2004 02:42:26 PM,037XX W MC LEAN AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,True,False,2525,25.0,26.0,22.0,18,1151194.0,1913364.0,2004,02/28/2018 03:56:25 PM,41.918158885,-87.719932442,"(41.918158885, -87.719932442)"
53733,12114666,JD307739,07/23/2020 08:48:00 PM,011XX S WHIPPLE ST,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,1134,11.0,28.0,29.0,18,1156201.0,1894923.0,2020,07/30/2020 03:47:03 PM,41.867455324,-87.702034833,"(41.867455324, -87.702034833)"
53734,7999930,HT231091,04/02/2011 04:10:00 PM,010XX W 64TH ST,0560,ASSAULT,SIMPLE,ALLEY,False,False,724,7.0,16.0,68.0,08A,1170286.0,1862372.0,2011,02/10/2018 03:50:01 PM,41.777836304,-87.651275395,"(41.777836304, -87.651275395)"
53735,7867618,HS681864,12/29/2010 07:45:00 PM,011XX W RANDOLPH ST,0810,THEFT,OVER $500,STREET,False,False,1212,12.0,27.0,28.0,06,1168653.0,1901181.0,2010,02/10/2018 03:50:01 PM,41.884367372,-87.656140448,"(41.884367372, -87.656140448)"
53736,3669723,HK766488,11/22/2004 12:08:06 PM,071XX S STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,323,3.0,6.0,69.0,06,1177521.0,1857712.0,2004,02/28/2018 03:56:25 PM,41.764888231,-87.624892582,"(41.764888231, -87.624892582)"
53737,6857982,HR264902,04/12/2009 06:45:00 PM,002XX E 109TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENCE,False,False,513,5.0,9.0,49.0,24,1179623.0,1832737.0,2009,02/28/2018 03:56:25 PM,41.696305996,-87.617949032,"(41.696305996, -87.617949032)"
53738,10661422,HZ412050,08/28/2016 12:00:00 PM,007XX W 31ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,914,9.0,11.0,60.0,14,1171697.0,1884328.0,2016,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
53739,8206541,HT439340,08/09/2011 10:04:00 AM,070XX S PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),True,False,833,8.0,13.0,65.0,14,1150922.0,1857430.0,2011,02/10/2018 03:50:01 PM,41.764674182,-87.722393601,"(41.764674182, -87.722393601)"
53740,2570312,HJ157301,01/30/2003 11:00:00 PM,079XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,623,6.0,6.0,44.0,14,1179407.0,1852503.0,2003,02/28/2018 03:56:25 PM,41.750551328,-87.618138633,"(41.750551328, -87.618138633)"
53741,10287820,HY476234,10/25/2015 03:30:00 PM,052XX S HONORE ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,932,9.0,16.0,61.0,06,1164907.0,1869845.0,2015,02/10/2018 03:50:01 PM,41.798458539,-87.670783845,"(41.798458539, -87.670783845)"
53742,9814687,HX464001,10/10/2014 05:00:00 PM,036XX W 57TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,822,8.0,14.0,62.0,14,1153041.0,1866237.0,2014,02/10/2018 03:50:01 PM,41.788800392,-87.714394466,"(41.788800392, -87.714394466)"
53743,6519650,HP588400,09/23/2008 01:28:00 PM,013XX S ASHLAND AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,1224,12.0,2.0,28.0,08B,1165933.0,1893990.0,2008,02/10/2018 03:50:01 PM,41.864693143,-87.666333791,"(41.864693143, -87.666333791)"
53744,6723649,HR141622,01/27/2009 07:50:00 AM,068XX S PERRY AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,722,7.0,6.0,69.0,05,1176577.0,1859663.0,2009,02/28/2018 03:56:25 PM,41.770263276,-87.628293973,"(41.770263276, -87.628293973)"
53745,2002970,HH205834,02/23/2002 10:00:00 AM,068XX S CLYDE AV,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,331,3.0,,,05,1191387.0,1860131.0,2002,02/28/2018 03:56:25 PM,41.771201531,-87.573992218,"(41.771201531, -87.573992218)"
53746,1789416,G612230,10/12/2001 03:20:00 AM,045XX N ELSTON AV,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,False,False,1722,17.0,,,03,1147718.0,1929629.0,2001,08/17/2015 03:03:40 PM,41.962858952,-87.73228459,"(41.962858952, -87.73228459)"
53747,8848020,HV521335,10/16/2012 07:00:00 PM,005XX S KEDZIE AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1134,11.0,24.0,27.0,11,1155124.0,1897322.0,2012,02/10/2018 03:50:01 PM,41.874060099,-87.705924314,"(41.874060099, -87.705924314)"
53748,4035352,HL388942,05/30/2005 11:26:00 PM,077XX S ESSEX AVE,0460,BATTERY,SIMPLE,SIDEWALK,True,False,421,4.0,7.0,43.0,08B,1194202.0,1854222.0,2005,02/10/2018 03:50:01 PM,41.754918134,-87.56386739,"(41.754918134, -87.56386739)"
53749,10519964,HZ261956,05/12/2016 04:15:00 PM,031XX W HARRISON ST,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,POLICE FACILITY/VEH PARKING LOT,True,False,1134,11.0,24.0,27.0,26,1155457.0,1897193.0,2016,02/10/2018 03:50:01 PM,41.873699424,-87.704705156,"(41.873699424, -87.704705156)"
53750,3742677,HL112139,01/07/2005 07:40:00 PM,038XX W HARRISON ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,False,False,1133,11.0,24.0,26.0,10,1151141.0,1897093.0,2005,02/10/2018 03:50:01 PM,41.873510659,-87.720554136,"(41.873510659, -87.720554136)"
53751,5429292,HN265199,03/01/2007 12:00:00 AM,079XX S EAST END AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,414,4.0,8.0,46.0,06,1189028.0,1852668.0,2007,02/28/2018 03:56:25 PM,41.750779238,-87.582877986,"(41.750779238, -87.582877986)"
53752,6362590,HP447464,07/12/2008 01:45:00 AM,018XX W 46TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,914,9.0,20.0,61.0,26,1164659.0,1874181.0,2008,02/28/2018 03:56:25 PM,41.81036228,-87.671570884,"(41.81036228, -87.671570884)"
53753,7399230,HS200904,03/10/2010 03:20:00 PM,046XX N BROADWAY,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,2311,19.0,46.0,3.0,18,1167970.0,1930885.0,2010,02/10/2018 03:50:01 PM,41.965891495,-87.657789164,"(41.965891495, -87.657789164)"
53754,10795147,HZ566096,12/27/2016 12:35:00 AM,083XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,GAS STATION,False,False,632,6.0,8.0,44.0,08B,1183009.0,1849965.0,2016,02/10/2018 03:50:01 PM,41.743503863,-87.60501807,"(41.743503863, -87.60501807)"
53755,12192119,JD397986,10/07/2020 12:00:00 PM,002XX W 59TH PL,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,711,7.0,20.0,68.0,06,1175482.0,1865511.0,2020,10/16/2020 03:47:12 PM,41.786335386,-87.632132979,"(41.786335386, -87.632132979)"
53756,1908468,G762975,12/21/2001 11:10:00 PM,048XX S THROOP ST,0460,BATTERY,SIMPLE,RESIDENCE,True,False,933,9.0,,,08B,1168515.0,1872744.0,2001,08/17/2015 03:03:40 PM,41.806336645,-87.65746899,"(41.806336645, -87.65746899)"
53757,9239991,HW385994,07/30/2013 05:30:00 PM,007XX E 92ND PL,0820,THEFT,$500 AND UNDER,STREET,False,False,633,6.0,9.0,44.0,06,1182745.0,1843801.0,2013,02/10/2018 03:50:01 PM,41.726595273,-87.606176193,"(41.726595273, -87.606176193)"
53758,2528836,HJ107167,01/04/2003 06:25:24 PM,007XX W 47TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,935,9.0,11.0,61.0,14,1172312.0,1873708.0,2003,02/28/2018 03:56:25 PM,41.808899179,-87.643514585,"(41.808899179, -87.643514585)"
53759,4210267,HL539248,08/09/2005 11:30:00 AM,011XX S STATE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,132,1.0,2.0,32.0,06,1176511.0,1895530.0,2005,02/28/2018 03:56:25 PM,41.868686912,-87.627455831,"(41.868686912, -87.627455831)"
53760,6623357,HP695194,11/21/2008 03:30:00 PM,039XX S DR MARTIN LUTHER KING JR DR,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,STREET,False,False,213,2.0,3.0,38.0,08B,1179499.0,1879101.0,2008,02/28/2018 03:56:25 PM,41.823536688,-87.616989442,"(41.823536688, -87.616989442)"
53761,11773463,JC367625,07/28/2019 12:35:00 AM,002XX W CERMAK RD,0460,BATTERY,SIMPLE,STREET,False,False,914,9.0,25.0,34.0,08B,1174994.0,1889741.0,2019,08/04/2019 04:06:55 PM,41.852835588,-87.633198336,"(41.852835588, -87.633198336)"
53762,10197970,HY385742,08/17/2015 08:40:00 AM,001XX E 69TH ST,031A,ROBBERY,ARMED: HANDGUN,GROCERY FOOD STORE,False,False,322,3.0,6.0,69.0,03,1178532.0,1859302.0,2015,02/10/2018 03:50:01 PM,41.769228453,-87.621138751,"(41.769228453, -87.621138751)"
53763,5787131,HN597743,09/18/2007 09:00:00 PM,010XX N SPRINGFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1112,11.0,27.0,23.0,06,1150194.0,1906720.0,2007,02/10/2018 03:50:01 PM,41.899946678,-87.723780004,"(41.899946678, -87.723780004)"
53764,7273904,HR688937,12/14/2009 11:00:00 AM,072XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,733,7.0,17.0,68.0,08B,1171226.0,1856900.0,2009,02/10/2018 03:50:01 PM,41.762799959,-87.647989192,"(41.762799959, -87.647989192)"
53765,10539411,HZ284318,05/29/2016 04:30:00 AM,039XX W WILCOX ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,1122,11.0,28.0,26.0,04B,1150148.0,1899046.0,2016,02/10/2018 03:50:01 PM,41.878889306,-87.724149074,"(41.878889306, -87.724149074)"
53766,5066078,HM671424,10/19/2006 03:30:00 PM,040XX W 57TH PL,0460,BATTERY,SIMPLE,RESIDENCE,True,False,813,8.0,13.0,62.0,08B,1150375.0,1866164.0,2006,02/28/2018 03:56:25 PM,41.788652319,-87.724171768,"(41.788652319, -87.724171768)"
53767,2472684,HH801658,10/31/2002 09:00:00 AM,050XX N MANGO AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1622,16.0,45.0,11.0,06,1136844.0,1933096.0,2002,02/28/2018 03:56:25 PM,41.972575066,-87.772181346,"(41.972575066, -87.772181346)"
53768,4973575,HM585677,09/06/2006 06:29:00 PM,006XX N LA SALLE DR,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1832,18.0,42.0,8.0,06,1175030.0,1904357.0,2006,02/28/2018 03:56:25 PM,41.892942019,-87.63262828,"(41.892942019, -87.63262828)"
53769,2665834,HJ281256,04/05/2003 05:35:00 AM,109XX S TORRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,434,4.0,10.0,51.0,14,1195575.0,1833200.0,2003,02/28/2018 03:56:25 PM,41.697198094,-87.559528362,"(41.697198094, -87.559528362)"
53770,5252378,HN129099,01/17/2007 03:33:00 PM,009XX E 104TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,512,5.0,9.0,50.0,08B,1184238.0,1836191.0,2007,02/28/2018 03:56:25 PM,41.705677782,-87.600944364,"(41.705677782, -87.600944364)"
53771,9596718,HX247413,05/03/2014 08:50:00 PM,027XX W 24TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1034,10.0,12.0,30.0,18,1158515.0,1887955.0,2014,02/04/2016 06:33:39 AM,41.848287389,-87.693730312,"(41.848287389, -87.693730312)"
53772,7904707,HT134661,01/25/2011 12:20:00 PM,038XX W ADAMS ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1122,11.0,28.0,26.0,18,1150803.0,1898737.0,2011,02/04/2016 06:33:39 AM,41.878028593,-87.721752104,"(41.878028593, -87.721752104)"
53773,11555213,JC103072,01/03/2019 01:18:00 PM,001XX N LA SALLE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1.0,42.0,32.0,06,1175110.0,1901148.0,2019,01/10/2019 03:16:50 PM,41.88413455,-87.632430739,"(41.88413455, -87.632430739)"
53774,9337973,HW482044,10/06/2013 11:45:00 AM,037XX W ROOSEVELT RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1011,10.0,24.0,29.0,18,1151383.0,1894447.0,2013,02/10/2018 03:50:01 PM,41.866244992,-87.719735069,"(41.866244992, -87.719735069)"
53775,7844984,HS658017,12/13/2010 12:04:00 AM,085XX S SEELEY AVE,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,614,6.0,18.0,71.0,18,1164176.0,1848069.0,2010,02/04/2016 06:33:39 AM,41.73871764,-87.674076672,"(41.73871764, -87.674076672)"
53776,9709118,HX358967,07/24/2014 07:00:00 PM,036XX S WOOD ST,0460,BATTERY,SIMPLE,STREET,True,False,912,9.0,11.0,59.0,08B,1164949.0,1880501.0,2014,02/10/2018 03:50:01 PM,41.827698929,-87.670328331,"(41.827698929, -87.670328331)"
53777,2498282,HH834951,12/12/2002 12:40:00 AM,015XX W LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,DAY CARE CENTER,False,False,1922,19.0,47.0,3.0,14,1165109.0,1931954.0,2002,02/28/2018 03:56:25 PM,41.968886289,-87.66827795,"(41.968886289, -87.66827795)"
53778,7416666,HS183288,02/27/2010 09:04:00 AM,093XX S COLFAX AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,True,False,423,4.0,7.0,48.0,18,1195134.0,1843590.0,2010,02/10/2018 03:50:01 PM,41.725720121,-87.560801714,"(41.725720121, -87.560801714)"
53779,10214245,HY400312,08/28/2015 06:00:00 AM,016XX N TALMAN AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,1421,14.0,1.0,24.0,06,1158448.0,1910873.0,2015,02/10/2018 03:50:01 PM,41.911177919,-87.693348998,"(41.911177919, -87.693348998)"
53780,12387767,JE257609,06/06/2021 08:30:00 PM,014XX W FARGO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2422,24.0,49.0,1.0,07,1165349.0,1949541.0,2021,06/13/2021 04:53:53 PM,42.017140356,-87.666892219,"(42.017140356, -87.666892219)"
53781,10721074,HZ479626,10/18/2016 03:00:00 PM,056XX W WASHINGTON BLVD,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,1513,15.0,29.0,25.0,05,1138461.0,1900176.0,2016,02/10/2018 03:50:01 PM,41.882209791,-87.76703474,"(41.882209791, -87.76703474)"
53782,4148438,HL378927,05/25/2005 08:10:00 PM,074XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,735,7.0,17.0,67.0,18,1166973.0,1855311.0,2005,02/28/2018 03:56:25 PM,41.758531456,-87.663622493,"(41.758531456, -87.663622493)"
53783,5981745,HN774701,12/23/2007 03:25:29 PM,009XX E 104TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,512,5.0,9.0,50.0,08A,1184238.0,1836191.0,2007,02/28/2018 03:56:25 PM,41.705677782,-87.600944364,"(41.705677782, -87.600944364)"
53784,4804197,HM417534,06/12/2006 01:00:00 PM,0000X E GRAND AVE,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,False,False,1834,18.0,42.0,8.0,06,1176752.0,1903915.0,2006,02/28/2018 03:56:25 PM,41.891690385,-87.626317482,"(41.891690385, -87.626317482)"
53785,4408155,HL691630,10/23/2005 10:29:25 PM,023XX N CICERO AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,2522,25.0,31.0,19.0,08B,1144015.0,1915043.0,2005,02/10/2018 03:50:01 PM,41.922904107,-87.746266582,"(41.922904107, -87.746266582)"
53786,1736016,G542843,09/10/2001 11:55:14 AM,002XX E 115 ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,531,5.0,,,06,1179644.0,1828794.0,2001,08/17/2015 03:03:40 PM,41.685485364,-87.617992032,"(41.685485364, -87.617992032)"
53787,10832573,JA134492,01/29/2017 05:00:00 PM,021XX E 70TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,331,3.0,5.0,43.0,14,1191564.0,1858970.0,2017,02/14/2017 03:49:42 PM,41.768011368,-87.573381014,"(41.768011368, -87.573381014)"
53788,8787215,HV461122,09/03/2012 04:00:00 PM,036XX N AVONDALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1732,17.0,30.0,16.0,07,1150812.0,1923949.0,2012,02/10/2018 03:50:01 PM,41.9472125,-87.721058213,"(41.9472125, -87.721058213)"
53789,3128170,HK116284,01/09/2004 09:55:00 PM,047XX N WESTERN AVE,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,1911,19.0,47.0,4.0,06,1159516.0,1931305.0,2004,02/28/2018 03:56:25 PM,41.967222694,-87.688861224,"(41.967222694, -87.688861224)"
53790,9224036,HW370362,07/19/2013 10:25:00 PM,074XX S HALSTED ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,733,7.0,17.0,68.0,16,1172251.0,1855670.0,2013,02/10/2018 03:50:01 PM,41.759402215,-87.644268517,"(41.759402215, -87.644268517)"
53791,3179069,HK182367,02/14/2004 12:30:00 PM,048XX W OHIO ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1532,15.0,28.0,25.0,14,1143895.0,1903551.0,2004,02/28/2018 03:56:25 PM,41.891371062,-87.746996142,"(41.891371062, -87.746996142)"
53792,3432457,HK498600,07/15/2004 11:15:00 PM,005XX W 32ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,924,9.0,11.0,60.0,08B,1173363.0,1883706.0,2004,02/28/2018 03:56:25 PM,41.836311395,-87.639363559,"(41.836311395, -87.639363559)"
53793,5996830,HP103283,01/02/2008 10:06:19 PM,030XX W 53RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,911,9.0,14.0,63.0,18,1156797.0,1869333.0,2008,02/10/2018 03:50:01 PM,41.797221224,-87.70053885,"(41.797221224, -87.70053885)"
53794,10862674,JA168913,02/26/2017 01:00:00 PM,058XX W LAKE ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1512,15.0,29.0,25.0,08A,1137497.0,1902239.0,2017,02/10/2018 03:50:01 PM,41.887888334,-87.770524924,"(41.887888334, -87.770524924)"
53795,3068057,HJ784809,11/27/2003 10:31:00 AM,057XX S ARTESIAN AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,824,8.0,16.0,63.0,26,1161017.0,1866549.0,2003,02/28/2018 03:56:25 PM,41.789495274,-87.685140451,"(41.789495274, -87.685140451)"
53796,8832178,HV504614,10/04/2012 07:14:00 PM,043XX W WRIGHTWOOD AVE,2027,NARCOTICS,POSS: CRACK,STREET,True,False,2524,25.0,31.0,20.0,18,1147051.0,1916926.0,2012,02/10/2018 03:50:01 PM,41.928013659,-87.735062914,"(41.928013659, -87.735062914)"
53797,1657186,G445249,07/28/2001 09:54:35 PM,032XX N SHEFFIELD AV,0460,BATTERY,SIMPLE,ALLEY,False,False,1924,19.0,,,08B,1169080.0,1921605.0,2001,08/17/2015 03:03:40 PM,41.94040274,-87.65397841,"(41.94040274, -87.65397841)"
53798,9964336,HY154122,02/15/2015 08:00:00 PM,027XX N SAWYER AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,1412,14.0,35.0,22.0,06,1154235.0,1918244.0,2015,02/10/2018 03:50:01 PM,41.93148977,-87.708628936,"(41.93148977, -87.708628936)"
53799,9873932,HX524704,11/30/2014 01:20:00 AM,034XX N SHEFFIELD AVE,0460,BATTERY,SIMPLE,STREET,False,False,1924,19.0,44.0,6.0,08B,1169001.0,1922927.0,2014,02/10/2018 03:50:01 PM,41.944032082,-87.654230267,"(41.944032082, -87.654230267)"
53800,5527660,HN341678,05/14/2007 01:00:00 PM,040XX S CALUMET AVE,031A,ROBBERY,ARMED: HANDGUN,OTHER,False,False,213,2.0,3.0,38.0,03,1179096.0,1878376.0,2007,02/28/2018 03:56:25 PM,41.821556441,-87.618490016,"(41.821556441, -87.618490016)"
53801,8280865,HT515690,09/26/2011 08:22:00 PM,026XX W THOMAS ST,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,True,False,1311,12.0,1.0,24.0,18,1158686.0,1907218.0,2011,02/10/2018 03:50:01 PM,41.901143425,-87.692574964,"(41.901143425, -87.692574964)"
53802,11436299,JB422294,09/04/2018 11:30:00 AM,021XX W SUPERIOR ST,0820,THEFT,$500 AND UNDER,PARK PROPERTY,False,False,1221,12.0,1.0,24.0,06,1162076.0,1904984.0,2018,09/11/2018 04:02:09 PM,41.894942998,-87.68018567,"(41.894942998, -87.68018567)"
53803,8519111,HV196068,03/13/2012 03:51:00 PM,071XX S EUCLID AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,True,333,3.0,5.0,43.0,08A,1190277.0,1858048.0,2012,02/04/2016 06:33:39 AM,41.765512432,-87.578128055,"(41.765512432, -87.578128055)"
53804,10135702,HY324255,07/01/2015 04:29:00 AM,056XX W THOMAS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1511,15.0,29.0,25.0,07,1138690.0,1906774.0,2015,02/10/2018 03:50:01 PM,41.900311383,-87.766033654,"(41.900311383, -87.766033654)"
53805,3906675,HL193023,02/21/2005 12:12:29 AM,070XX S CRANDON AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,331,3.0,5.0,43.0,26,1192549.0,1858453.0,2005,02/10/2018 03:50:01 PM,41.766568742,-87.569787424,"(41.766568742, -87.569787424)"
53806,1805846,G634014,10/21/2001 06:59:37 PM,015XX S HOMAN AV,0460,BATTERY,SIMPLE,SIDEWALK,True,False,1021,10.0,,,08B,1153992.0,1892160.0,2001,08/17/2015 03:03:40 PM,41.859917637,-87.710218081,"(41.859917637, -87.710218081)"
53807,5372509,HN223326,03/13/2007 08:30:00 AM,046XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,OTHER,True,False,2521,25.0,31.0,19.0,06,1144951.0,1918212.0,2007,02/28/2018 03:56:25 PM,41.931582515,-87.742747165,"(41.931582515, -87.742747165)"
53808,12600875,JF122932,01/24/2022 04:46:00 PM,067XX S CAMPBELL AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,832,8.0,17.0,66.0,08B,1160870.0,1859917.0,2022,01/31/2022 03:48:07 PM,41.771299191,-87.685862558,"(41.771299191, -87.685862558)"
53809,2733754,HJ368926,05/17/2003 07:30:00 AM,026XX W WASHINGTON BLVD,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,1331,12.0,2.0,27.0,07,1158677.0,1900581.0,2003,02/28/2018 03:56:25 PM,41.882931096,-87.692790012,"(41.882931096, -87.692790012)"
53810,8425306,HT652786,12/30/2011 09:00:00 AM,053XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,232,2.0,3.0,40.0,14,1178948.0,1869670.0,2011,02/10/2018 03:50:01 PM,41.797669806,-87.619298307,"(41.797669806, -87.619298307)"
53811,6134518,HP226691,03/15/2008 10:00:00 AM,027XX W POLK ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1135,11.0,28.0,27.0,26,1158233.0,1896258.0,2008,02/28/2018 03:56:25 PM,41.87107745,-87.69453855,"(41.87107745, -87.69453855)"
53812,12515644,JE414265,10/15/2021 06:00:00 PM,026XX S SPRINGFIELD AVE,0810,THEFT,OVER $500,STREET,False,False,1031,10.0,22.0,30.0,06,1150803.0,1886101.0,2021,10/22/2021 04:48:30 PM,41.843353911,-87.722082425,"(41.843353911, -87.722082425)"
53813,9980789,HY169748,03/02/2015 08:20:00 PM,010XX W OAKDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1933,19.0,44.0,6.0,08B,1168788.0,1919756.0,2015,02/10/2018 03:50:01 PM,41.935335345,-87.655105367,"(41.935335345, -87.655105367)"
53814,4141001,HL474742,07/10/2005 02:05:00 PM,046XX N BROADWAY,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2312,19.0,46.0,3.0,06,1167961.0,1930904.0,2005,02/28/2018 03:56:25 PM,41.965943826,-87.657821704,"(41.965943826, -87.657821704)"
53815,1755573,G564535,09/20/2001 02:00:00 PM,042XX W NORTH AV,0820,THEFT,$500 AND UNDER,STREET,True,False,2534,25.0,,,06,1148053.0,1910261.0,2001,08/17/2015 03:03:40 PM,41.909705018,-87.731552763,"(41.909705018, -87.731552763)"
53816,10904079,JA215766,04/07/2017 10:00:00 AM,035XX N KIMBALL AVE,0860,THEFT,RETAIL THEFT,OTHER,True,False,1732,17.0,35.0,21.0,06,1153099.0,1923246.0,2017,02/10/2018 03:50:01 PM,41.945238279,-87.712670479,"(41.945238279, -87.712670479)"
53817,3100322,HJ830368,12/21/2003 01:00:00 AM,013XX W ARTHUR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2432,24.0,40.0,1.0,07,1165953.0,1943442.0,2003,02/10/2018 03:50:01 PM,42.00039167,-87.664844903,"(42.00039167, -87.664844903)"
53818,10340393,HY529476,12/07/2015 04:30:00 PM,030XX N KIMBALL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),False,False,1412,14.0,35.0,21.0,14,1153202.0,1919843.0,2015,02/10/2018 03:50:01 PM,41.935898143,-87.712382494,"(41.935898143, -87.712382494)"
53819,2391062,HH699764,10/07/2002 06:30:00 PM,012XX N LAMON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2533,25.0,37.0,25.0,05,1143476.0,1907713.0,2002,02/28/2018 03:56:25 PM,41.902799913,-87.748430744,"(41.902799913, -87.748430744)"
